item-id	version1	version2	category	type	levenshtein	char-delta	char-delta-abs	capitalization	whitespace	punctuation	hyphenation	numbers	abbreviation	cond-major	cond-minor	exp-major	exp-minor	insertion	deletion	combination	cat=copyedit	cat=tbc	type-tbc
09850-1	in there.	inside.	tbc	condensation-minor	5	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
09852-1	Atmospheric Regulator	atmospheric regulator	copyedit	capitalization-only	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
09852-2	do.	do,	copyedit	punctuation-only	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
09853-1	perfect, why	perfect-why	copyedit	combination	2	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0
09860-1	was a	was-a	copyedit	hyphenation-only	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
09860-2	41 C.	41°C.	copyedit	numbers-involved	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
09861-1	Regulator	regulator	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
09861-2	Oxygenator	the oxygenator,	tbc	expansion-major	6	-5	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
09863-1	was	has	tbc	tbc	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
09869-1	tires.	wheels.	tbc	expansion-minor	4	-1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
09871-1	in to	into	copyedit	whitespace-only	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
09875-1	As	But as	tbc	expansion-minor	5	-4	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
09877-1	fender-bender	fender bender	copyedit	hyphenation-only	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
09877-2	4	four	copyedit	numbers-involved	4	-3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
09880-1	in to	into	copyedit	whitespace-only	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
09883-1	think this was sort of a freak accident.		tbc	deletion-major	40	40	40	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
09884-1	The problem was that one wheel was on solid ground while the other was on soft powder.		tbc	deletion-major	86	86	86	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
09885-1	I		tbc	deletion-minor	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
09886-1	The	the	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
09889-1	"""lovemaking""."	"""lovemaking."""	copyedit	punctuation-only	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
09894-1	And believe	Believe	tbc	condensation-minor	5	4	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
09894-2	Botanist / Mechanical Engineer	botanist/mechanical-engineer	copyedit	combination	6	2	2	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
09900-1	I	I'll	tbc	expansion-minor	3	-3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
09901-1	I've	I'Ve	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
09902-1	40 km.	45 kilometers.	copyedit	numbers-involved	9	-8	8	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
09903-1	bottom.		tbc	deletion-major	7	7	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
09904-1	It should take	bottom in	tbc	condensation-major	12	5	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
09904-2	8	eight	copyedit	numbers-involved	5	-4	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
09907-1	bee-lining	beelining	copyedit	hyphenation-only	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
09907-2	MAV,	M AV,	copyedit	whitespace-only	1	-1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
09913-1	"""So"	"""So,"	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
09914-1	NOW'	NOW,'	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
09915-1	of	in	tbc	tbc	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
09916-1	"""Awesome."""	"""Awesome,"""	copyedit	punctuation-only	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
09917-1	"news,"""	"news."""	copyedit	punctuation-only	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
09918-1	speakerphone	phone.	tbc	condensation-major	8	6	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
09924-1		•	tbc	insertion-minor	1	-1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
09925-1	"""Um..."""	"""Um... ,"""	copyedit	combination	2	-2	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0
09931-1	ok. We'll	okay, we'll	tbc	expansion-minor	4	-2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
09938-1	km	kilometers	copyedit	abreviation-only	8	-8	8	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
09942-1	11:41am	11:41 a.m.	copyedit	numbers-involved	3	-3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
09943-1	12:21pm	12:21 p.m.	copyedit	numbers-involved	3	-3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
09944-1	"communication?"""	"communications?"""	tbc	expansion-minor	1	-1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
09945-1	mission control	Mission Control	copyedit	capitalization-only	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
09946-1	"control room 2""."	"Control Room 2."""	copyedit	numbers-involved	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
09951-1	8-hour	eight-hour	copyedit	numbers-involved	5	-4	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
09953-1	would		tbc	deletion-minor	5	5	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
09953-2	drive,	drove,	tbc	tbc	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
09956-1	10	ten	copyedit	numbers-involved	3	-1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
09956-2	2,	two,	copyedit	numbers-involved	3	-2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
09962-1	5 km/h	Five kph	copyedit	numbers-involved	6	-2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
09964-1	in to anymore	into any more	copyedit	whitespace-only	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
09971-1	%	percent	copyedit	abreviation-only	7	-6	6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
09976-1	the	the:	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
09980-1		as	tbc	insertion-minor	2	-2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
09981-1	recharged	got up	tbc	condensation-major	9	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
09981-2	%	percent	copyedit	abreviation-only	7	-6	6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
09983-1	km	kilometers	copyedit	abreviation-only	8	-8	8	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
09985-1	km	kilometers	copyedit	abreviation-only	8	-8	8	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
09989-1	shit	shit,	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
09992-1	Ok	Okay	copyedit	abreviation-only	2	-2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
09994-1	km	kilometers	copyedit	abreviation-only	8	-8	8	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
09995-1	km	kilometers	copyedit	abreviation-only	8	-8	8	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
09995-2	MAV.	MAY.	tbc	tbc	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
09996-1	some time	sometime	copyedit	whitespace-only	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10002-1	Unlike my worn out shit, the	The	tbc	condensation-major	26	25	25	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10003-1	Hab	Hab,	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
10009-1	It has three redundant methods of communicating with Earth, but they're extremely directed and are designed for line-of-sight communication.		tbc	deletion-major	140	140	140	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10010-1	say, but	say when	tbc	tbc	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
10011-1	Well,	The MAV has three redundant methods of communicating with Earth, but they're all extremely directed and are designed for line-of-sight communication.	tbc	expansion-major	146	-144	144	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10012-1		And	tbc	insertion-minor	3	-3	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10016-1	added	added,	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
10016-2	FUCKING		tbc	deletion-major	7	7	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10019-1	27	twenty-seven	copyedit	numbers-involved	12	-10	10	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10022-1	20	twenty	copyedit	numbers-involved	6	-4	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10026-1	in to	into	copyedit	whitespace-only	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10033-1	Chapter	CHAPTER	copyedit	capitalization-only	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10038-1	in to	into	copyedit	whitespace-only	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10040-1	self check	self-check	copyedit	hyphenation-only	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
10048-1	comfortably inside.	inside comfortably.	tbc	tbc	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
10050-1	The	Well, the	tbc	expansion-major	7	-6	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10050-2	14-minute	fourteen-minute	copyedit	numbers-involved	8	-6	6	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10051-1	[13:07]HOUSTON:	[13:07] HOUSTON:	copyedit	whitespace-only	1	-1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10053-1	status ?		tbc	deletion-major	8	8	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10054-1	[13:21]MAV:	status?	copyedit	numbers-involved	11	4	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10055-1		[13:21] MAV:	tbc	insertion-major	12	-12	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10058-1	Regulator	regulator	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10059-1	Water Reclaimer. Just	water reclaimer, lust	tbc	tbc	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
10061-1	till	tilt	tbc	tbc	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
10062-1	[ 13:36]HOUSTON:	[13:36] HOUSTON:	copyedit	whitespace-only	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10068-1	[13:50]MAV:	[13:50] MAV:	copyedit	whitespace-only	1	-1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10068-2	L	liters	copyedit	abreviation-only	6	-5	5	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
10070-1	[14:05]HOUSTON:	[14:05] HOUSTON:	copyedit	whitespace-only	1	-1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10074-1		the	tbc	insertion-minor	3	-3	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10075-1		Bruce trudged into Venkat's office and unceremoniously plopped down in a chair.	tbc	insertion-major	79	-79	79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10076-1		He dropped his briefcase and let his arms hang limp.	tbc	insertion-major	52	-52	52	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10077-1		"""Have a good flight?"" Venkat asked."	tbc	insertion-major	35	-35	35	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10078-1		"""I only have a passing memory of what sleep is,"" Bruce said."	tbc	insertion-major	60	-60	60	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10081-1	"ready."" Bruce said."		tbc	deletion-major	19	19	19	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10082-1	"""But"	ready.	tbc	expansion-major	6	-2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10083-1		But	tbc	insertion-minor	3	-3	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10085-1	"""Bear in mind,"""		tbc	deletion-major	15	15	15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10086-1	said, producing	steeled himself and stood, picking up his briefcase. He pulled	tbc	expansion-major	53	-47	47	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10086-2	"his briefcase, ""This"	"it. ""Bear in mind, this"	tbc	expansion-major	16	-3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10090-1	Low	low	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10090-2	Orbit,	orbit,	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10090-3	is 4.1kps.	only requires 4.1 kps.	copyedit	numbers-involved	12	-12	12	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10091-1	"5.8kps."""	"at 5.8 kps."""	copyedit	numbers-involved	4	-4	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10094-1	"""Firstly,"	"""First,"	tbc	condensation-minor	2	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
10095-1	Hydrogen	hydrogen	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10096-1	kg	kilograms	copyedit	abreviation-only	7	-7	7	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
10099-1	13	thirteen	copyedit	numbers-involved	8	-6	6	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10100-1	550	five hundred and fifty	copyedit	numbers-involved	22	-19	19	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10101-1	60 kg	sixty kilograms	copyedit	numbers-involved	12	-10	10	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10101-2	"Hydrogen."""	"hydrogen."""	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10103-1	780 kg	seven hundred and eighty kilograms	copyedit	numbers-involved	31	-28	28	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10104-1	water	water,	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
10105-1	can electrolyze urine, so we		tbc	deletion-major	28	28	28	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10105-2	need to set a few	needs fifty	tbc	condensation-major	10	6	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10105-3	aside		tbc	deletion-minor	5	5	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10105-4	"last couple of days."""	time he has left.	tbc	condensation-major	17	4	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10106-1		And a human body only borrows water. We'll have him electrolyze his urine, too.	tbc	insertion-major	79	-79	79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10107-1		"We need all the hydrogen we can get our hands on."""	tbc	insertion-major	50	-50	50	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10109-1	780 kg	seven hundred and eighty kilograms	copyedit	numbers-involved	31	-28	28	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10111-1	kg	kilograms	copyedit	abreviation-only	7	-7	7	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
10113-1	kg.		tbc	deletion-minor	3	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10114-1	We	kilograms.	tbc	expansion-major	10	-8	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10115-1		Even with the bonus fuel, we'll	tbc	insertion-major	31	-31	31	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10115-2	kg.		tbc	deletion-minor	3	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10116-1	That's accounting for the bonus fuel.	kilograms.	tbc	condensation-major	32	27	27	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10117-1	five thousand	5000	copyedit	numbers-involved	13	8	8	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10121-1	gimmies	gimmes	tbc	condensation-minor	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
10122-1	500 kg	five hundred kilograms	copyedit	numbers-involved	19	-16	16	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10125-1	500 kg	five hundred kilograms	copyedit	numbers-involved	19	-16	16	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10126-1	5	five	copyedit	numbers-involved	4	-3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10127-1	gear.		tbc	deletion-minor	5	5	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10128-1	The	gear-the	tbc	expansion-major	6	-5	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10136-1	"use any controls,"""	"be using them,"""	tbc	condensation-major	13	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10146-1	ok. Go	okay, go	tbc	expansion-minor	4	-2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
10147-1	any of those	the	tbc	condensation-major	9	9	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10153-1	Orbital Maneuvering System	orbital maneuvering system	copyedit	capitalization-only	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10153-2	3	three	copyedit	numbers-involved	5	-4	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10158-1	remote controlled	remote-controlled	copyedit	hyphenation-only	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
10164-1	know, Venkat.	know.	tbc	condensation-major	8	8	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10169-1	"19."""	"Nineteen."""	copyedit	numbers-involved	8	-6	6	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10173-1	400 kg.	four hundred kilograms.	copyedit	numbers-involved	19	-16	16	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10175-1	19	Nineteen,	copyedit	numbers-involved	9	-7	7	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10188-1	pick up	pickup	copyedit	whitespace-only	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10193-1	on-hand.	on hand.	copyedit	hyphenation-only	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
10210-1	"4 %."""	"four percent."""	copyedit	numbers-involved	11	-9	9	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10211-1	"Christ."""	"Christ,"""	copyedit	punctuation-only	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
10215-1	ok	okay	copyedit	combination	2	-2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
10215-2	its	it's	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
10217-1	"Great."""	"Great,"""	copyedit	punctuation-only	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
10218-1	[08:41]MAV:	[08:41] MAV:	copyedit	whitespace-only	1	-1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10219-1	[09:55]HOUSTON:	[09:55] HOUSTON:	copyedit	whitespace-only	1	-1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10220-1		carrying out	tbc	insertion-major	12	-12	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10223-1	[09:09]MAV:	[09:09] MAV:	copyedit	whitespace-only	1	-1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10224-1	[09:24]HOUSTON:	[09:24] HOUSTON:	copyedit	whitespace-only	1	-1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10226-1	[09:38]MAV:	[09:38] MAV:	copyedit	whitespace-only	1	-1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10231-1	Regulator	regulator	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10231-2	Oxygenator,	the oxygenator,	tbc	expansion-minor	5	-4	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
10232-1	idea	idea,	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
10236-1	only way to get	getting	tbc	condensation-major	13	8	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10236-2		going to be	tbc	insertion-major	11	-11	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10237-1	in to	into	copyedit	whitespace-only	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10239-1		,	tbc	insertion-minor	1	-1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10241-1	43	forty-three	copyedit	numbers-involved	11	-9	9	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10252-1	Regulator	regulator	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10252-2	Oxygenator	the oxygenator	tbc	expansion-minor	5	-4	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
10252-3	less than peak	at less-than-peak	tbc	expansion-minor	5	-3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
10252-4	least)	least),	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
10264-1	engine 3	Engine Three	copyedit	numbers-involved	6	-4	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10270-1	drill.		tbc	deletion-major	6	6	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10271-1	"You've still got three weeks to get it right."""		tbc	deletion-major	46	46	46	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10272-1	"""Will do,"""	"drill."""	tbc	condensation-major	6	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10273-1		"""Aye, Commander,"""	tbc	insertion-major	17	-17	17	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10274-1	"""We only got"	He furrowed his brow and frowned at the screen.	tbc	expansion-major	41	-35	35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10275-1		Lewis waited for him to snap out of it.	tbc	insertion-major	39	-39	39	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10276-1		When he didn't, she put	tbc	insertion-major	23	-23	23	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10276-2	week	hand on his shoulder.	tbc	expansion-major	20	-17	17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10277-1		"""Don't beat yourself up,"" she said."	tbc	insertion-major	35	-35	35	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10278-1		"""They only gave you two days"	tbc	insertion-major	28	-28	28	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10278-2	"training,"" Johanssen said."		tbc	deletion-major	26	26	26	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10279-1	"""It"	training.	tbc	expansion-major	9	-6	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10280-1		It	tbc	insertion-minor	2	-2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10280-2	scrubbed	aborted	tbc	condensation-major	6	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10280-3	landing.		tbc	deletion-major	8	8	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10281-1	We'd	landing; a cut-our-losses scenario where we'd	tbc	expansion-major	42	-41	41	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10281-2	have it		tbc	deletion-major	7	7	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10282-1	"was a cut-your-losses scenario."""		tbc	deletion-major	32	32	32	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10283-1	"""It's"	wasn't	tbc	expansion-minor	5	-1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
10283-2	"now,"" Lewis said."		tbc	deletion-major	17	17	17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10284-1	"""So"	so they didn't drill you too hard on it.	tbc	expansion-major	39	-37	37	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10285-1		Now that Mark's life depends on it, you've got three weeks to	tbc	insertion-major	61	-61	61	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10285-2	"right."""		tbc	deletion-major	7	7	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10286-1	"""Aye, Commander."""	"right, and I have no doubt you can do it."""	tbc	expansion-major	34	-25	25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10287-1		"""Aye, Commander,"""	tbc	insertion-major	17	-17	17	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
10287-2	said.	said, softening his scowl.	tbc	expansion-major	21	-21	21	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10288-1	"Sim,"""	"sim,"""	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10291-1	Leaving	Lewis left	tbc	expansion-major	8	-3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10291-2	room, Lewis	room and	tbc	condensation-major	6	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10292-1	Climbing	As she climbed	tbc	expansion-major	11	-6	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10292-2	toward	to	tbc	condensation-minor	4	4	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
10292-3	nearly zero as she reached the core.	zero.	tbc	condensation-major	31	31	31	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10296-1	She	she	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10305-1	4	four	copyedit	numbers-involved	4	-3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10308-1	"""down""."	"""down."""	copyedit	punctuation-only	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
10316-1	214	two hundred and fourteen	copyedit	numbers-involved	24	-21	21	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
